"animal_id","name","breed_primary","breed_primary_id","breed_secondary","breed_secondary_id","age_group","age_group_id","date_of_birth","gender","gender_id","location","location_id","source","source_id","surrender_reason","surrender_reason_id","color_code","color_code_id","Behavior Consult","OK with Dogs","House Trained","Part of a Bonded Pair","Special Fee","No Children","No Cats","No Dogs","Longterm Resident","Employee Pick","Hidden Gem","Medical Consult","Special Needs","OK with Cats","Reduced Fee","Adoption Fee Waived","Consult Required","Training Class Required","intake_date","departure","adoption_time","return"
650355,"Bandit","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-01-28","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving/No pets allowed",250,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2020-01-28","2020-01-30",2,0
650601,"Precious","English Bulldog",8261,"Spaniel",8220,"Mature Adult",5,"2015-01-29","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2020-01-29","2020-01-29",0,0
648329,"Rocky","Pointer",4366,"NULL",NULL,"Mature Adult",5,"2018-01-17","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-01-27","2020-02-11",15,1
650615,"Sasha","Miniature Schnauzer",6401,"NULL",NULL,"Mature Adult",5,"2014-07-29","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Moving/No pets allowed",250,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-29","2020-01-30",1,0
641046,"Daisy","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-30",54,0
649375,"Twix","German Shepherd",4313,"Anatolian Shepherd",4254,"Ranking (3-6 Months)",9,"2019-09-22","Male",1,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-01-30",7,0
649376,"Lolli","German Shepherd",4313,"Anatolian Shepherd",4254,"Ranking (3-6 Months)",9,"2019-09-23","Female",2,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-01-30",7,0
649389,"Dulce","Boxer",4277,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-09-23","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-01-30",7,0
649457,"Delilah","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2018-10-23","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-01-30",7,0
645148,"Baba Ganoush","Poodle",8302,"NULL",NULL,"Senior",4,"2012-01-02","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Not good with kids",232,"None",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2020-01-06","2020-02-14",39,0
644951,"Asia","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2012-04-06","Female",2,"Escondido Campus",64,"Humane Officer Surrendered",29,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-06","2020-02-03",28,1
546292,"Bonita","Papillon",4361,"NULL",NULL,"Senior",4,"2011-09-30","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Kids are not good with the animal",226,"blue",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-26","2020-01-30",4,0
649924,"Tsuya","Labrador Retriever",6397,"Basset Hound",4261,"Mature Adult",5,"2014-01-25","Female",2,"San Diego Campus - 5485",90,"Owner Surrender",2,"Health Of Owner",257,"None",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2020-01-26","2020-01-31",5,0
643201,"Stan Lee","Medium Cross Breed",4348,"NULL",NULL,"Transitional (2-4 Weeks)",7,"2019-12-05","Male",1,"San Diego Campus - 5500",53,"Transfer In",18,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-19","2020-01-30",42,0
643203,"Nick Fury","Medium Cross Breed",4348,"NULL",NULL,"Transitional (2-4 Weeks)",7,"2019-12-05","Male",1,"San Diego Campus - 5500",53,"Transfer In",18,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-19","2020-01-30",42,0
643204,"Black Widow","Medium Cross Breed",4348,"NULL",NULL,"Transitional (2-4 Weeks)",7,"2019-12-05","Female",2,"San Diego Campus - 5500",53,"Transfer In",18,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-19","2020-01-30",42,0
643205,"Hawkeye","Medium Cross Breed",4348,"NULL",NULL,"Transitional (2-4 Weeks)",7,"2019-12-05","Male",1,"San Diego Campus - 5500",53,"Transfer In",18,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-19","2020-01-30",42,0
643209,"Groot","Medium Cross Breed",4348,"NULL",NULL,"Transitional (2-4 Weeks)",7,"2019-12-05","Male",1,"San Diego Campus - 5500",53,"Transfer In",18,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-19","2020-01-30",42,0
650387,"Bobo","English Bulldog",8261,"NULL",NULL,"Mature Adult",5,"2018-01-28","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-01-30",2,0
645058,"Pepper","Chihuahua",4287,"NULL",NULL,"Senior",4,"2009-01-02","Female",2,"San Diego Campus - 5480",89,"Returns",23,"NULL",NULL,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-23","2020-01-31",8,1
601790,"Jolie","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-12-16","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-30","2020-01-31",1,0
430943,"Chewy","Great Dane",4318,"NULL",NULL,"Mature Adult",5,"2016-05-25","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Allergies to pet",213,"None",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-30","2020-01-31",1,0
566202,"Brutus","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2014-01-18","Male",1,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-18","2020-02-03",16,0
273695,"Minnie","Italian Greyhound",4329,"Boston Terrier",4275,"Mature Adult",5,"2017-08-22","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Moving",228,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-30","2020-02-01",2,0
640390,"Maple","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2015-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-04","2020-02-02",60,1
281506,"Biggie","American Pit Bull Terrier",4252,"NULL",NULL,"Senior",4,"2012-06-16","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-15","2020-02-04",20,1
650144,"Cosmo","Shepherd",8221,"NULL",NULL,"Socialization (4-12 Weeks)",8,"2019-11-18","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Too many animals already",236,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-27","2020-02-01",5,0
626075,"Ziggy","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2016-08-04","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Behavior-  Intra-Species Aggression Exhibited",255,"None",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"2020-01-18","2020-02-01",14,1
641044,"Bonnie","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-31",55,0
641045,"Coco","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-31",55,0
641047,"Evie","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-31",55,0
641054,"Lucy","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-31",55,0
645137,"Tiger","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-01-03","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Moving",228,"None",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"2020-01-04","2020-02-23",50,0
641542,"Blitzen","American Pit Bull Terrier",4252,"English Bulldog",8261,"Mature Adult",5,"2016-06-10","Male",1,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-20","2020-02-23",34,1
648687,"Mocha","Terrier",4659,"Miniature Poodle",4368,"Mature Adult",5,"2014-01-19","Male",1,"Escondido Campus",64,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-01-31",0,1
400016,"Boris","Cocker Spaniel",4291,"NULL",NULL,"Senior",4,"2008-11-19","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-03",10,0
433035,"Natasha","Cocker Spaniel",4291,"NULL",NULL,"Senior",4,"2008-11-19","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-03",10,0
644480,"Nora","Shiba Inu",4384,"NULL",NULL,"Mature Adult",5,"2018-12-28","Female",2,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-01-31",0,0
648536,"Petunia","Shih Tzu",4385,"Pekingese",4363,"Mature Adult",5,"2014-01-18","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-18","2020-02-01",14,0
650101,"Pepper ","Mastiff",4347,"American Pit Bull Terrier",4252,"Adolescent (6-12mos)",2,"2019-04-26","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-27","2020-02-01",5,0
646802,"Tilly","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2019-01-10","Female",2,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-25","2020-02-01",7,1
649924,"Tsuya","Labrador Retriever",6397,"Basset Hound",4261,"Mature Adult",5,"2014-01-25","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Health Of Owner",257,"None",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-01-26","2020-01-31",5,1
361039,"Sandy","Terrier",4659,"NULL",NULL,"Senior",4,"2009-05-03","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Health Of Owner",257,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-16","2020-02-03",18,0
615356,"Blackie","Wirehaired Fox Terrier",4404,"Chihuahua",4287,"Mature Adult",5,"2018-02-12","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-02-01",1,0
649104,"Alpine","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2017-01-23","Female",2,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-29","2020-01-31",2,0
650988,"Thor","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2017-01-31","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving/No pets allowed",250,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-02-01",1,0
648634,"Moose","Australian Cattle Dog / Blue Heeler",4256,"Hound",8222,"Mature Adult",5,"2019-01-19","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Behavior - Aggression That Resulted In A Bite",256,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-19","2020-02-01",13,0
649927,"Indie","Dachshund",4297,"Beagle",4263,"Mature Adult",5,"2019-01-25","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-26","2020-01-31",5,0
641048,"Shadow","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Male",1,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-31",55,0
641053,"Kimmie","Labrador Retriever",6397,"NULL",NULL,"Neonate (0-2 Weeks)",6,"2019-12-04","Female",2,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-12-07","2020-01-31",55,0
649651,"Marshmallow","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2017-01-24","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-01",8,0
358129,"Lucy","Labrador Retriever",6397,"NULL",NULL,"Mature Adult",5,"2015-07-05","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-26","2020-02-06",11,0
649742,"Roberta","American Pit Bull Terrier",4252,"Rottweiler",4374,"Mature Adult",5,"2017-01-24","Female",2,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-01",8,0
649818,"Sally","Border Collie",4272,"Labrador Retriever",6397,"Mature Adult",5,"2018-01-25","Female",2,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-25","2020-02-01",7,0
649819,"Daniel","Jack Russell Terrier / Parson Russell Terrier",4330,"Dachshund",4297,"Mature Adult",5,"2015-01-25","Male",1,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-25","2020-02-01",7,0
649820,"Jack","Jack Russell Terrier / Parson Russell Terrier",4330,"Chihuahua",4287,"Mature Adult",5,"2018-07-25","Male",1,"Oceanside Campus - Dogs",56,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-25","2020-02-02",8,0
637117,"Mya","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2016-01-10","Female",2,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-01",8,1
632994,"Kingston","Alaskan Malamute",4250,"NULL",NULL,"Mature Adult",5,"2015-10-24","Male",1,"Escondido Campus",64,"Humane Officer Seized",30,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-24","2020-02-04",103,0
648239,"Xena","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2018-08-17","Female",2,"Escondido Campus",64,"Owner Surrender",2,"Health Of Owner",257,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-02-01",4,0
648375,"Slipper","Poodle",8302,"Terrier",4659,"Mature Adult",5,"2018-01-17","Female",2,"Escondido Campus",64,"Owner Surrender - ACO",85,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-17","2020-02-01",15,0
641089,"Mongo","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-06-07","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"2020-01-20","2020-03-22",62,1
644463,"Orisa","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2018-06-28","Female",2,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2020-01-06","2020-02-08",33,1
648766,"Mitch","American Pit Bull Terrier",4252,"NULL",NULL,"Senior",4,"2011-01-19","Male",1,"San Diego Campus - 5500",53,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2020-02-01","2020-02-02",1,1
614794,"Bear","Cocker Spaniel",4291,"Miniature Poodle",4368,"Mature Adult",5,"2012-08-10","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-02-01",1,0
643332,"Broderick","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2017-12-20","Male",1,"San Diego Campus - 5480",89,"Owner Surrender",2,"Moving",228,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-27","2020-02-01",5,0
649142,"Cynthia","Terrier",4659,"NULL",NULL,"Mature Adult",5,"2018-01-21","Female",2,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-21","2020-02-01",11,0
651015,"Young","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2019-01-31","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-02-02",2,0
637737,"Cashmere","Long Hair Chihuahua",4665,"NULL",NULL,"Senior",4,"2010-11-24","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Moving",228,"None",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"2019-11-17","2020-02-24",99,1
651016,"King","German Shepherd",4313,"NULL",NULL,"Mature Adult",5,"2019-01-31","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-02-01",1,0
648205,"Duchess","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2015-07-16","Female",2,"San Diego Campus - 5480",89,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-17","2020-02-02",16,0
649969,"Gemma","Shih Tzu",4385,"NULL",NULL,"Mature Adult",5,"2012-01-26","Female",2,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-26","2020-02-06",11,0
650843,"Nala","Maltipoo",95462,"NULL",NULL,"Senior",4,"2012-07-01","Female",2,"San Diego Campus - 5485",90,"Owner Surrender",2,"Health of the animal - Cannot afford vet bill",219,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2020-01-30","2020-02-01",2,0
649742,"Roberta","American Pit Bull Terrier",4252,"Rottweiler",4374,"Mature Adult",5,"2017-01-24","Female",2,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-01",8,1
345823,"Sparky","Chihuahua",4287,"Dachshund",4297,"Senior",4,"2009-02-25","Male",1,"San Diego Campus - 5485",90,"Owner Surrender",2,"Other",268,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-24","2020-02-09",16,0
650991,"Buddy ","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2018-07-01","Male",1,"San Diego Campus - 5500",53,"Transfer In",18,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-03-24",53,0
651289,"Kai","Siberian Husky",4386,"NULL",NULL,"Mature Adult",5,"2019-02-01","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-02","2020-02-02",0,0
650399,"Cookie","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2018-01-28","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Foreclosure",259,"None",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-02-04",7,0
650400,"Vanilla","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2019-01-28","Female",2,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Foreclosure",259,"None",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-02-04",7,0
650430,"Bennie","American Pit Bull Terrier",4252,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-05-28","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"No time for animal",230,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-02-09",12,0
648288,"Hank","German Shepherd",4313,"Siberian Husky",4386,"Mature Adult",5,"2018-07-17","Male",1,"Oceanside Campus - Dogs",56,"Returns",23,"NULL",NULL,"None",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-01","2020-02-02",1,1
650454,"Brick","American Staffordshire Terrier",4253,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-03-28","Male",1,"Escondido Campus",64,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-02-02",5,0
614794,"Bear","Cocker Spaniel",4291,"Miniature Poodle",4368,"Mature Adult",5,"2012-08-10","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-31","2020-02-02",2,1
639606,"Giovanni","Plott Hound",95453,"NULL",NULL,"Mature Adult",5,"2017-11-29","Male",1,"Oceanside Campus - Dogs",56,"Owner Surrender",2,"Behavior/Temperament of resident pet",215,"None",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2019-11-29","2020-02-29",92,1
649003,"Yu","Akita",8223,"NULL",NULL,"Mature Adult",5,"2018-07-21","Female",2,"Escondido Campus",64,"Returns",23,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-02","2020-02-02",0,1
647814,"Pacman","Staffordshire Bull Terrier",4391,"English Bulldog",8261,"Mature Adult",5,"2018-01-14","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"Behavior - Escapes",264,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-15","2020-02-02",18,0
650474,"Oatmeal Rasin","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2012-01-28","Male",1,"San Diego Campus - 5480",89,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-29","2020-02-02",4,0
651294,"Raspberry ","Shepherd",8221,"NULL",NULL,"Mature Adult",5,"2018-05-01","Female",2,"San Diego Campus - 5500",53,"Owner Surrender",2,"Not allowed to keep",238,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-02","2020-02-02",0,0
650446,"Toast","Chihuahua",4287,"NULL",NULL,"Socialization (4-12 Weeks)",8,"2019-12-07","Male",1,"Oceanside Campus - Dogs",56,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-28","2020-02-03",6,0
648205,"Duchess","American Pit Bull Terrier",4252,"NULL",NULL,"Mature Adult",5,"2015-07-16","Female",2,"San Diego Campus - 5500",53,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-17","2020-02-15",29,1
650473,"Brownie","Chihuahua",4287,"NULL",NULL,"Mature Adult",5,"2014-01-28","Male",1,"San Diego Campus - 5500",53,"Stray",14,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-29","2020-02-04",6,0
651231,"Rocco","American Pit Bull Terrier",4252,"NULL",NULL,"Adolescent (6-12mos)",2,"2019-05-01","Male",1,"San Diego Campus - 5500",53,"Owner Surrender",2,"No time for animal",230,"None",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-02-01","2020-02-02",1,0
650200,"Fabio","Rottweiler",4374,"NULL",NULL,"Mature Adult",5,"2018-01-27","Male",1,"Escondido Campus",64,"ACO Impound",32,"NULL",NULL,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2020-01-27","2020-02-04",8,0
